ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Gender,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Reached.on.Time_Y.N
7300,5,0.7141334408081224,250,4,1,-0.7018428180027235,4183,False,True,False,False,False,False,False,True,False,True,False,0
6082,4,-0.7007550966049262,270,2,0,-0.2698717875257726,5080,False,True,False,False,False,False,False,True,True,False,False,1
2771,4,0.7141334408081224,132,4,0,1.8899833648589817,1692,False,False,True,False,False,False,False,True,False,False,True,1
10276,3,1.4215777095146467,146,3,1,-0.3315819347367656,5637,False,True,False,False,False,True,False,False,False,False,True,1
6880,4,-0.7007550966049262,251,6,0,-0.7635529652137165,1154,False,True,False,False,False,False,False,True,False,False,True,1
8540,5,0.7141334408081224,211,3,1,-0.2698717875257726,4908,False,False,False,False,True,False,False,True,False,True,False,0
4792,5,1.4215777095146467,232,3,0,-0.6401326707917305,5718,False,True,False,False,False,True,False,False,False,True,False,1
1076,5,-0.7007550966049262,239,3,0,2.0751138064919608,3673,False,False,False,False,True,False,True,False,False,True,False,1
3888,4,0.006689172101598107,174,2,1,-0.20816164031477966,5554,False,False,False,False,True,False,False,True,False,True,False,0
7875,4,1.4215777095146467,236,4,1,-0.7635529652137165,4082,True,False,False,False,False,False,False,True,False,False,True,0
9385,4,-1.4081993653114504,184,7,0,-0.4550022291587516,4956,False,False,False,True,False,False,False,True,False,False,True,0
3210,5,-0.7007550966049262,173,2,1,-0.3932920819477586,5836,False,False,False,False,True,False,False,True,False,True,False,0
5690,4,0.7141334408081224,135,2,1,-0.5784225235807375,4684,False,False,False,False,True,False,False,True,False,True,False,0
1400,5,-0.7007550966049262,165,2,0,0.2855195373731642,1918,False,False,False,False,True,False,False,True,False,False,True,1
5398,5,0.006689172101598107,202,4,1,-0.4550022291587516,5107,False,True,False,False,False,False,False,True,False,True,False,0
10419,5,0.006689172101598107,270,5,0,-0.7635529652137165,1568,True,False,False,False,False,True,False,False,False,True,False,1
9414,6,0.006689172101598107,244,5,0,-0.5167123763697445,1092,False,False,False,False,True,False,False,True,False,False,True,0
5604,4,0.7141334408081224,150,2,0,-0.7635529652137165,4711,False,False,False,False,True,False,True,False,False,False,True,1
5219,6,0.006689172101598107,274,4,1,-0.7018428180027235,1833,False,False,True,False,False,True,False,False,False,True,False,1
2380,4,-0.7007550966049262,225,3,1,2.3836645425469256,3189,False,True,False,False,False,False,False,True,False,True,False,1
7183,4,0.7141334408081224,184,3,1,-0.5784225235807375,1330,False,False,False,True,False,False,False,True,False,True,False,1
1603,6,0.7141334408081224,241,6,0,2.9390558674458624,2806,False,False,False,True,False,False,False,True,True,False,False,1
5255,6,0.006689172101598107,274,4,1,-0.20816164031477966,1174,False,False,True,False,False,False,False,True,False,True,False,0
74,4,1.4215777095146467,215,3,0,0.47064997900614314,3984,False,False,False,False,True,False,False,True,False,False,True,1
6682,4,0.7141334408081224,273,2,1,-0.4550022291587516,5676,False,True,False,False,False,False,False,True,False,False,True,1
4503,4,1.4215777095146467,148,8,1,-0.4550022291587516,5700,True,False,False,False,False,False,True,False,False,False,True,0
5326,4,-0.7007550966049262,252,6,1,-0.7018428180027235,5476,False,True,False,False,False,False,True,False,False,False,True,0
8147,2,1.4215777095146467,233,3,1,-0.2698717875257726,4751,False,False,True,False,False,False,False,True,False,True,False,1
3429,3,0.7141334408081224,149,3,0,-0.5167123763697445,5467,True,False,False,False,False,True,False,False,False,True,False,0
8744,4,0.7141334408081224,183,2,0,-0.3932920819477586,4572,False,False,False,False,True,False,True,False,False,True,False,1
1102,6,-0.7007550966049262,159,5,0,0.5323601262171361,1247,False,True,False,False,False,True,False,False,False,False,True,1
4353,5,-1.4081993653114504,134,2,1,-0.3315819347367656,5646,True,False,False,False,False,False,False,True,False,True,False,0
10499,3,0.7141334408081224,247,3,1,-0.3315819347367656,5792,False,False,True,False,False,False,False,True,False,False,True,0
7786,4,0.006689172101598107,240,3,1,-0.4550022291587516,4964,False,True,False,False,False,False,True,False,False,False,True,0
314,4,0.006689172101598107,272,3,1,1.5197224815930237,3705,False,False,False,False,True,False,False,True,False,False,True,1
10840,4,0.006689172101598107,148,3,1,-0.3315819347367656,4240,False,True,False,False,False,True,False,False,False,False,True,1
3558,4,1.4215777095146467,214,2,1,-0.3315819347367656,4512,False,False,False,False,True,True,False,False,False,True,False,0
4708,3,-1.4081993653114504,146,4,0,-0.20816164031477966,4583,False,True,False,False,False,False,False,True,False,True,False,0
5771,4,-0.7007550966049262,239,6,0,-0.3932920819477586,1934,False,False,True,False,False,True,False,False,False,True,False,0
119,2,1.4215777095146467,263,3,0,-0.5167123763697445,2947,False,False,True,False,False,False,True,False,False,True,False,1
2023,4,0.7141334408081224,264,2,0,-0.08474134589279368,2203,False,False,False,True,False,False,False,True,False,False,True,1
10874,5,-1.4081993653114504,190,2,1,-0.2698717875257726,5226,False,False,False,False,True,False,False,True,False,True,False,0
4440,4,0.7141334408081224,133,2,0,-0.20816164031477966,4768,False,False,False,False,True,False,False,True,False,True,False,1
7703,7,0.006689172101598107,272,4,1,-0.7018428180027235,1754,False,False,True,False,False,False,False,True,False,False,True,0
2035,3,1.4215777095146467,243,2,1,1.7665630704369957,3421,False,False,False,True,False,False,True,False,False,False,True,1
8491,4,-1.4081993653114504,194,2,0,-0.7635529652137165,4198,False,False,False,True,False,True,False,False,False,False,True,0
2857,2,0.006689172101598107,128,2,0,2.4453746897579185,1530,False,False,False,True,False,False,True,False,False,False,True,1
9547,3,-0.7007550966049262,189,2,1,-0.4550022291587516,4488,False,False,False,True,False,False,False,True,False,True,False,1
4650,4,-1.4081993653114504,206,3,0,-0.5784225235807375,4745,False,False,False,False,True,False,True,False,False,True,False,0
1220,5,1.4215777095146467,169,4,0,0.5940702734281291,1922,False,False,False,False,True,False,True,False,False,False,True,1
7676,5,-1.4081993653114504,250,4,1,-0.5784225235807375,1438,False,False,False,False,True,True,False,False,False,False,True,0
10348,3,0.7141334408081224,269,3,1,-0.3315819347367656,5364,False,True,False,False,False,False,False,True,False,False,True,1
7979,3,0.7141334408081224,188,5,0,-0.6401326707917305,4835,False,False,True,False,False,False,False,True,False,True,False,1
4177,3,0.006689172101598107,180,3,1,-0.3315819347367656,5953,False,False,False,True,False,False,False,True,False,False,True,1
2511,3,-0.7007550966049262,143,6,1,3.062476161867848,1953,True,False,False,False,False,False,False,True,False,False,True,1
5225,3,-1.4081993653114504,221,3,1,-0.7635529652137165,4948,False,False,True,False,False,False,False,True,True,False,False,0
8274,7,-0.7007550966049262,247,4,0,-0.2698717875257726,1096,False,False,False,False,True,False,False,True,False,False,True,1
9962,5,0.7141334408081224,256,5,1,-0.7018428180027235,1723,False,False,False,False,True,False,False,True,False,True,False,1
5472,6,0.7141334408081224,306,4,1,-0.2698717875257726,1595,False,False,False,False,True,False,True,False,False,True,False,0
9715,3,0.7141334408081224,270,6,0,-0.3932920819477586,4098,False,False,False,True,False,False,True,False,False,True,False,1
10717,5,-0.7007550966049262,224,5,0,-0.7018428180027235,1022,False,False,False,True,False,False,False,True,False,True,False,0
4421,4,1.4215777095146467,206,2,0,-0.20816164031477966,4264,False,False,True,False,False,False,False,True,False,True,False,1
178,4,1.4215777095146467,116,3,1,2.5070848369689114,1314,False,True,False,False,False,False,False,True,False,False,True,1
1644,3,0.006689172101598107,153,2,0,1.5814326288040168,1328,False,False,False,False,True,True,False,False,False,True,False,1
10230,5,0.006689172101598107,284,5,0,-0.5784225235807375,5343,False,False,False,False,True,False,False,True,False,False,True,1
5358,4,1.4215777095146467,183,2,0,-0.7018428180027235,4533,False,False,False,False,True,True,False,False,False,False,True,1
4225,2,0.7141334408081224,246,2,1,-0.7635529652137165,5374,False,False,False,True,False,False,True,False,False,False,True,1
1375,4,0.006689172101598107,153,4,1,1.3963021871710377,1171,False,False,False,True,False,True,False,False,False,True,False,1
1721,2,-1.4081993653114504,177,4,1,3.062476161867848,1058,False,False,True,False,False,False,False,True,False,True,False,1
5124,2,0.7141334408081224,208,3,0,-0.4550022291587516,4226,False,False,False,False,True,False,False,True,False,False,True,1
7482,5,1.4215777095146467,269,5,1,-0.5784225235807375,1454,False,False,False,False,True,False,False,True,False,True,False,0
2265,4,1.4215777095146467,155,4,0,2.1368239537029536,1972,True,False,False,False,False,False,False,True,True,False,False,1
88,6,-0.7007550966049262,278,3,0,-0.6401326707917305,2974,False,True,False,False,False,False,False,True,False,False,True,1
7371,3,-1.4081993653114504,271,2,0,-0.3932920819477586,4569,True,False,False,False,False,False,False,True,False,False,True,0
7441,5,-1.4081993653114504,207,2,1,-0.6401326707917305,4083,False,False,False,True,False,False,False,True,True,False,False,0
3383,3,0.7141334408081224,205,8,0,-0.5167123763697445,4869,False,False,True,False,False,False,False,True,False,False,True,1
6501,6,1.4215777095146467,251,4,0,-0.6401326707917305,1660,True,False,False,False,False,False,False,True,False,False,True,0
9575,6,-0.7007550966049262,191,6,1,-0.3932920819477586,5333,False,False,True,False,False,False,True,False,False,False,True,1
404,4,-0.7007550966049262,249,5,1,1.3963021871710377,3836,False,False,False,False,True,False,True,False,False,False,True,1
4348,3,1.4215777095146467,155,4,1,-0.4550022291587516,5386,False,True,False,False,False,False,False,True,False,True,False,0
3351,4,1.4215777095146467,157,2,1,-0.4550022291587516,5937,True,False,False,False,False,False,False,True,False,False,True,0
9179,4,0.006689172101598107,267,5,0,-0.2698717875257726,1538,False,False,True,False,False,True,False,False,False,False,True,0
4113,5,0.7141334408081224,143,5,0,-0.5167123763697445,4393,True,False,False,False,False,True,False,False,False,False,True,1
7388,4,-1.4081993653114504,157,7,0,-0.3932920819477586,4385,False,False,False,False,True,False,True,False,False,True,False,0
8395,3,0.7141334408081224,249,3,0,-0.20816164031477966,5629,False,False,False,True,False,False,False,True,True,False,False,1
7956,7,0.006689172101598107,285,4,1,-0.20816164031477966,1935,False,False,False,False,True,True,False,False,False,True,False,1
7026,4,-1.4081993653114504,112,6,1,-0.2698717875257726,5248,False,False,False,False,True,False,False,True,False,False,True,1
7559,5,0.7141334408081224,154,5,1,-0.4550022291587516,5659,False,False,True,False,False,False,False,True,False,True,False,1
2457,2,0.006689172101598107,142,3,0,2.0134036592809674,1694,True,False,False,False,False,False,True,False,False,True,False,1
4081,3,0.7141334408081224,265,3,0,-0.3932920819477586,5113,False,False,False,True,False,False,False,True,False,False,True,0
7701,5,0.7141334408081224,199,5,1,-0.4550022291587516,5210,True,False,False,False,False,False,False,True,False,False,True,1
2215,4,-0.7007550966049262,182,2,0,2.5070848369689114,3261,False,False,False,True,False,False,False,True,False,False,True,1
1028,3,-1.4081993653114504,146,3,1,0.16209924295117825,1714,False,False,False,False,True,False,False,True,False,False,True,1
10680,4,0.7141334408081224,205,2,0,-0.3315819347367656,5876,False,False,False,False,True,False,True,False,False,False,True,0
1422,5,1.4215777095146467,167,3,0,2.4453746897579185,1564,False,False,False,False,True,False,False,True,False,True,False,1
2437,3,-1.4081993653114504,169,2,0,0.3472296845841572,1183,False,False,False,True,False,False,False,True,False,False,True,1
8286,4,0.006689172101598107,211,8,0,-0.6401326707917305,4550,False,False,False,False,True,False,False,True,False,False,True,0
6773,2,1.4215777095146467,185,3,0,-0.2698717875257726,5810,False,False,True,False,False,False,False,True,False,True,False,0
10006,3,-1.4081993653114504,199,3,1,-0.6401326707917305,5127,False,True,False,False,False,True,False,False,True,False,False,0
1279,3,-0.7007550966049262,185,3,1,2.0751138064919608,2467,False,False,False,True,False,False,False,True,False,False,True,1
10418,3,-1.4081993653114504,158,5,1,-0.2698717875257726,1537,False,False,False,False,True,True,False,False,False,True,False,1
9032,3,0.006689172101598107,250,4,1,-0.7635529652137165,4717,False,False,False,False,True,False,True,False,False,False,True,0
2761,5,0.006689172101598107,264,10,0,1.272881892749052,3441,False,False,False,True,False,False,False,True,False,False,True,1
5983,4,0.006689172101598107,269,2,1,-0.7018428180027235,4158,False,False,False,True,False,False,False,True,False,False,True,0
6177,3,-1.4081993653114504,226,2,0,-0.4550022291587516,4946,True,False,False,False,False,True,False,False,False,False,True,1
8031,5,1.4215777095146467,238,6,0,-0.6401326707917305,1965,True,False,False,False,False,False,False,True,False,True,False,1
1979,3,0.7141334408081224,268,2,0,1.5814326288040168,2822,False,False,True,False,False,False,False,True,True,False,False,1
1062,4,-0.7007550966049262,199,3,1,3.1241863090788415,2470,False,False,False,False,True,False,False,True,False,True,False,1
10222,4,1.4215777095146467,237,5,0,-0.2698717875257726,1978,False,True,False,False,False,False,False,True,False,True,False,1
1426,5,-0.7007550966049262,239,2,0,0.10038909574018526,2471,False,True,False,False,False,False,False,True,False,False,True,1
5525,5,1.4215777095146467,304,5,0,-0.3315819347367656,1949,False,False,True,False,False,False,False,True,False,True,False,1
8356,4,-0.7007550966049262,255,5,1,-0.7018428180027235,1255,False,True,False,False,False,True,False,False,False,False,True,0
5614,5,1.4215777095146467,173,3,1,-0.5784225235807375,5265,False,True,False,False,False,True,False,False,False,True,False,1
1503,3,0.7141334408081224,135,3,1,-0.14645149310378666,1740,True,False,False,False,False,True,False,False,False,True,False,1
10719,5,-0.7007550966049262,246,5,0,-0.5784225235807375,1072,True,False,False,False,False,False,False,True,False,True,False,1
9500,2,-0.7007550966049262,156,4,1,-0.2698717875257726,4184,False,False,False,False,True,False,False,True,True,False,False,1
4027,2,-1.4081993653114504,166,3,0,-0.3315819347367656,4255,False,False,False,True,False,False,False,True,False,False,True,1
4795,3,0.006689172101598107,272,8,1,-0.3932920819477586,5257,False,False,False,True,False,True,False,False,True,False,False,1
9633,5,-1.4081993653114504,172,2,0,-0.2698717875257726,1723,True,False,False,False,False,False,False,True,False,True,False,0
5995,3,1.4215777095146467,133,8,0,-0.3315819347367656,5002,False,False,False,True,False,False,False,True,False,False,True,1
679,3,0.006689172101598107,117,3,1,2.6305051313908976,1618,False,False,False,True,False,False,True,False,False,False,True,1
2578,3,-1.4081993653114504,175,2,1,1.7665630704369957,1668,False,True,False,False,False,False,True,False,False,True,False,1
10075,4,0.006689172101598107,136,4,1,-0.20816164031477966,5911,False,False,False,True,False,False,False,True,False,True,False,0
3099,5,0.7141334408081224,157,4,1,2.7539254258128834,1252,True,False,False,False,False,False,False,True,False,True,False,1
7164,4,1.4215777095146467,228,5,1,-0.2698717875257726,1381,False,False,False,False,True,False,False,True,False,True,False,0
8683,3,0.7141334408081224,214,3,0,-0.7635529652137165,5722,False,False,False,True,False,False,False,True,False,True,False,0
7744,4,1.4215777095146467,221,5,0,-0.5167123763697445,1608,False,True,False,False,False,False,False,True,False,True,False,1
4711,4,-0.7007550966049262,224,2,0,-0.3315819347367656,4781,False,False,False,True,False,False,False,True,False,False,True,1
103,2,-1.4081993653114504,213,3,1,0.964331156694087,2732,False,False,False,True,False,False,False,True,False,True,False,1
958,3,-1.4081993653114504,265,4,1,2.2602442481249394,2249,False,True,False,False,False,True,False,False,False,True,False,1
7364,4,0.7141334408081224,163,3,1,-0.3932920819477586,4463,False,False,False,False,True,False,False,True,False,False,True,0
8062,4,0.7141334408081224,104,5,0,-0.3932920819477586,5590,False,True,False,False,False,False,True,False,False,True,False,0
6936,4,-0.7007550966049262,169,6,0,-0.4550022291587516,4179,False,False,False,False,True,False,False,True,False,True,False,0
1071,3,0.7141334408081224,250,2,1,2.9390558674458624,3207,True,False,False,False,False,False,True,False,True,False,False,1
4011,2,1.4215777095146467,154,3,0,-0.7635529652137165,4377,True,False,False,False,False,False,False,True,False,False,True,0
2689,2,-0.7007550966049262,137,3,0,0.4089398317951502,1823,False,False,False,True,False,False,False,True,False,True,False,1
3920,4,-1.4081993653114504,260,2,0,-0.7635529652137165,5001,False,False,False,False,True,False,False,True,False,True,False,1
9343,4,-0.7007550966049262,210,3,1,-0.5167123763697445,4746,False,False,False,True,False,False,False,True,False,True,False,0
9162,7,0.7141334408081224,244,4,0,-0.5784225235807375,1953,False,False,False,False,True,False,True,False,False,False,True,1
3393,4,0.006689172101598107,296,2,0,-0.2698717875257726,1523,True,False,False,False,False,False,False,True,False,False,True,1
10573,5,-1.4081993653114504,208,2,0,-0.2698717875257726,4887,False,False,False,True,False,False,False,True,False,True,False,0
10486,4,-0.7007550966049262,259,6,1,-0.3315819347367656,1096,False,True,False,False,False,False,False,True,False,False,True,1
10302,4,-1.4081993653114504,228,3,1,-0.5784225235807375,5347,False,False,False,False,True,False,False,True,False,False,True,1
3283,3,0.7141334408081224,175,3,0,-0.6401326707917305,4449,False,False,False,True,False,False,True,False,False,True,False,0
5454,4,-1.4081993653114504,196,5,1,-0.3932920819477586,5380,False,False,False,False,True,False,True,False,False,True,False,0
6342,5,0.7141334408081224,138,2,0,-0.3315819347367656,5885,False,False,False,False,True,False,False,True,False,False,True,1
419,5,-0.7007550966049262,178,3,1,2.1368239537029536,1517,False,False,True,False,False,True,False,False,False,True,False,1
10929,3,1.4215777095146467,278,4,0,-0.3315819347367656,1785,True,False,False,False,False,False,False,True,False,False,True,0
5039,6,-1.4081993653114504,264,4,1,-0.20816164031477966,1960,False,False,True,False,False,False,False,True,False,True,False,0
6380,5,0.006689172101598107,266,3,1,-0.5784225235807375,4969,False,False,False,False,True,False,False,True,False,True,False,1
1948,3,-0.7007550966049262,116,2,0,0.5323601262171361,1430,False,True,False,False,False,False,False,True,False,True,False,1
2319,5,-0.7007550966049262,187,2,0,0.964331156694087,2863,True,False,False,False,False,False,True,False,False,False,True,1
7952,6,0.7141334408081224,306,4,0,-0.3315819347367656,1465,False,False,False,False,True,True,False,False,False,True,False,0
2300,4,-1.4081993653114504,229,3,0,0.4089398317951502,2891,False,False,False,False,True,False,False,True,False,False,True,1
5520,3,1.4215777095146467,222,2,1,-0.2698717875257726,1321,False,False,False,False,True,False,False,True,False,True,False,0
5523,4,-0.7007550966049262,133,3,1,-0.7018428180027235,1212,True,False,False,False,False,False,False,True,False,True,False,1
10833,3,-1.4081993653114504,148,4,1,-0.2698717875257726,5536,True,False,False,False,False,True,False,False,False,True,False,0
209,2,0.7141334408081224,152,3,1,2.5687949841799047,1498,False,False,True,False,False,False,False,True,False,True,False,1
10029,3,1.4215777095146467,271,3,1,-0.7018428180027235,5229,True,False,False,False,False,False,False,True,False,True,False,1
6120,4,-1.4081993653114504,206,5,0,-0.3932920819477586,5941,False,False,False,False,True,False,False,True,False,False,True,1
4990,2,0.7141334408081224,151,4,0,-0.7018428180027235,1150,False,True,False,False,False,False,False,True,False,True,False,0
4462,4,1.4215777095146467,199,5,1,-0.3315819347367656,5669,False,True,False,False,False,False,False,True,False,False,True,1
5226,5,-1.4081993653114504,171,5,0,-0.7018428180027235,5921,False,False,False,False,True,False,False,True,False,False,True,1
529,5,1.4215777095146467,261,3,0,-0.3315819347367656,3257,False,False,False,True,False,False,True,False,False,False,True,1
1234,3,1.4215777095146467,176,3,0,-0.7635529652137165,1982,False,True,False,False,False,True,False,False,True,False,False,1
780,3,0.7141334408081224,153,2,0,0.6557804206391221,1442,False,False,False,False,True,False,False,True,False,True,False,1
723,5,0.006689172101598107,150,2,1,-0.7018428180027235,1682,True,False,False,False,False,False,False,True,False,True,False,1
3942,3,1.4215777095146467,271,4,1,-0.7635529652137165,5852,False,False,False,False,True,False,False,True,False,False,True,1
8185,4,0.7141334408081224,188,4,0,-0.20816164031477966,4571,False,False,False,True,False,False,False,True,False,True,False,1
5685,3,-1.4081993653114504,212,3,1,-0.20816164031477966,5759,True,False,False,False,False,False,False,True,False,False,True,0
1861,4,0.7141334408081224,226,7,1,-0.2698717875257726,2182,False,False,False,True,False,False,False,True,False,True,False,1
9285,5,0.7141334408081224,235,3,1,-0.6401326707917305,4411,True,False,False,False,False,False,False,True,False,True,False,1
10523,3,1.4215777095146467,259,3,1,-0.3932920819477586,4480,False,False,True,False,False,False,True,False,False,False,True,1
9755,4,1.4215777095146467,143,3,1,-0.7018428180027235,5286,False,False,True,False,False,False,False,True,False,False,True,1
3871,3,-0.7007550966049262,211,3,1,-0.3932920819477586,4145,False,False,False,True,False,False,False,True,True,False,False,1
1993,4,-0.7007550966049262,172,3,1,-0.7635529652137165,1182,False,False,False,True,False,False,False,True,False,True,False,1
2333,3,-0.7007550966049262,181,4,0,0.2855195373731642,3696,False,False,True,False,False,True,False,False,False,True,False,1
8684,6,0.006689172101598107,267,4,1,-0.7018428180027235,5917,False,False,False,False,True,False,False,True,False,False,True,1
9990,5,1.4215777095146467,171,2,1,-0.3315819347367656,4602,False,False,False,False,True,False,True,False,True,False,False,0
6479,4,-0.7007550966049262,177,6,0,-0.6401326707917305,4392,False,False,True,False,False,False,False,True,False,True,False,1
8298,4,-1.4081993653114504,270,10,0,-0.5167123763697445,5494,False,False,False,False,True,False,False,True,False,False,True,1
3781,3,0.006689172101598107,231,2,0,-0.3315819347367656,5021,False,False,False,True,False,False,False,True,True,False,False,0
2022,4,1.4215777095146467,246,6,1,3.1241863090788415,2271,False,False,False,False,True,False,False,True,False,True,False,1
3460,2,0.7141334408081224,180,2,0,-0.3315819347367656,4321,False,True,False,False,False,False,False,True,False,True,False,1
429,2,-0.7007550966049262,140,3,0,0.3472296845841572,1806,True,False,False,False,False,False,False,True,False,True,False,1
2472,5,-0.7007550966049262,143,3,1,-0.08474134589279368,1802,False,False,False,False,True,True,False,False,False,False,True,1
7434,4,0.7141334408081224,144,3,0,-0.3932920819477586,5351,False,False,False,False,True,False,False,True,False,True,False,1
6142,3,-1.4081993653114504,133,3,0,-0.2698717875257726,5724,False,True,False,False,False,False,True,False,False,True,False,0
5115,5,0.006689172101598107,197,3,0,-0.7018428180027235,4678,True,False,False,False,False,False,False,True,False,False,True,1
5652,4,0.006689172101598107,200,3,1,-0.5167123763697445,5108,False,False,False,False,True,False,False,True,False,False,True,0
10106,5,1.4215777095146467,265,3,1,-0.6401326707917305,5637,False,False,False,False,True,False,False,True,False,True,False,0
1397,6,0.006689172101598107,135,5,0,0.4089398317951502,1266,False,False,True,False,False,False,False,True,False,True,False,1
1490,3,-1.4081993653114504,268,3,1,-0.6401326707917305,3040,False,False,False,False,True,False,True,False,False,False,True,1
5936,4,-1.4081993653114504,271,4,1,-0.2698717875257726,5853,False,False,False,False,True,False,False,True,False,True,False,1
2885,4,0.006689172101598107,269,6,1,3.0007660146568553,3950,False,False,True,False,False,True,False,False,False,False,True,1
4437,3,0.7141334408081224,212,3,1,-0.20816164031477966,4663,True,False,False,False,False,False,False,True,False,False,True,0
1043,5,-1.4081993653114504,170,3,0,2.8773457202348696,1883,False,False,True,False,False,False,False,True,False,False,True,1
4705,5,0.006689172101598107,163,3,1,-0.2698717875257726,4419,False,False,False,True,False,False,False,True,False,False,True,1
574,4,0.006689172101598107,108,6,0,0.5323601262171361,1745,False,True,False,False,False,False,False,True,False,True,False,1
10306,4,0.7141334408081224,154,3,1,-0.5784225235807375,5393,False,True,False,False,False,False,False,True,False,True,False,1
258,2,-0.7007550966049262,129,3,0,0.5323601262171361,6614,False,False,False,False,True,False,True,False,False,False,True,1
8407,3,-1.4081993653114504,238,2,1,-0.5167123763697445,4355,False,False,False,True,False,False,False,True,False,False,True,1
9856,2,-0.7007550966049262,260,3,0,-0.4550022291587516,4747,False,True,False,False,False,False,True,False,False,False,True,0
10713,4,-0.7007550966049262,233,5,0,-0.3315819347367656,1097,True,False,False,False,False,False,False,True,False,True,False,0
8814,4,-0.7007550966049262,265,4,0,-0.6401326707917305,4120,False,False,False,False,True,False,False,True,False,False,True,1
2836,3,0.006689172101598107,186,3,1,0.6557804206391221,3262,False,True,False,False,False,False,False,True,False,True,False,1
6077,3,0.7141334408081224,188,4,0,-0.4550022291587516,5016,False,False,True,False,False,False,False,True,False,True,False,0
2090,3,-1.4081993653114504,265,3,0,2.9390558674458624,3010,False,False,False,False,True,False,False,True,False,False,True,1
3626,3,0.7141334408081224,165,2,0,-0.3315819347367656,4280,False,False,False,False,True,False,False,True,False,False,True,1
703,3,0.7141334408081224,265,8,0,1.3345920399600448,3299,False,False,False,True,False,False,False,True,False,True,False,1
3190,5,-1.4081993653114504,160,3,1,-0.7018428180027235,5141,False,True,False,False,False,False,False,True,True,False,False,1
504,3,-0.7007550966049262,174,3,1,1.02604130390508,1986,False,False,False,False,True,False,False,True,False,True,False,1
6115,3,-0.7007550966049262,204,3,0,-0.3315819347367656,4586,False,False,False,True,False,False,False,True,False,True,False,1
9716,4,1.4215777095146467,248,3,0,-0.7018428180027235,5310,False,False,False,False,True,False,True,False,False,True,False,1
1346,3,1.4215777095146467,264,2,0,-0.7635529652137165,3947,False,False,False,False,True,False,True,False,False,False,True,1
10544,3,1.4215777095146467,158,3,1,-0.20816164031477966,4861,False,False,False,False,True,False,True,False,False,True,False,0
9399,7,0.006689172101598107,267,4,0,-0.20816164031477966,1548,True,False,False,False,False,False,False,True,False,False,True,0
2249,5,-1.4081993653114504,189,3,1,-0.023031198681800702,3492,False,False,True,False,False,False,False,True,False,False,True,1
6757,4,0.006689172101598107,239,3,1,-0.2698717875257726,5897,False,False,False,True,False,False,False,True,False,False,True,1
6072,3,0.7141334408081224,257,5,0,-0.5167123763697445,5365,False,False,False,False,True,False,False,True,False,False,True,0
6326,3,0.7141334408081224,237,3,1,-0.7635529652137165,5980,False,False,False,False,True,False,False,True,False,True,False,0
373,4,1.4215777095146467,188,3,1,1.5197224815930237,3031,False,False,False,True,False,False,False,True,False,True,False,1
9302,3,1.4215777095146467,234,2,0,-0.3315819347367656,5241,False,False,False,False,True,False,True,False,False,False,True,1
7772,3,0.006689172101598107,167,4,1,-0.7635529652137165,5301,False,False,False,False,True,False,False,True,False,False,True,0
2007,3,-0.7007550966049262,209,2,0,0.6557804206391221,2748,True,False,False,False,False,False,False,True,False,True,False,1
7464,5,1.4215777095146467,266,5,1,-0.3932920819477586,1440,False,False,False,False,True,False,False,True,False,False,True,0
9779,3,-1.4081993653114504,263,3,0,-0.5784225235807375,4208,False,False,True,False,False,False,False,True,False,False,True,0
4919,3,0.006689172101598107,162,2,1,-0.3932920819477586,5719,False,False,True,False,False,False,True,False,False,False,True,1
10882,3,-0.7007550966049262,123,4,0,-0.20816164031477966,5891,False,True,False,False,False,False,False,True,False,True,False,0
1460,3,0.7141334408081224,183,2,0,2.3836645425469256,2078,False,False,False,False,True,False,False,True,False,False,True,1
7382,6,0.7141334408081224,240,3,0,-0.2698717875257726,4986,False,False,False,False,True,False,True,False,False,True,False,1
2103,3,1.4215777095146467,164,3,1,2.9390558674458624,1473,True,False,False,False,False,False,False,True,False,True,False,1
998,3,1.4215777095146467,164,3,0,1.8282732176479888,1423,False,False,False,False,True,False,False,True,False,False,True,1
10622,4,-1.4081993653114504,132,2,1,-0.7635529652137165,5025,False,False,False,False,True,False,False,True,False,False,True,1
10169,4,0.7141334408081224,258,2,0,-0.5167123763697445,4562,False,False,True,False,False,False,False,True,False,False,True,0
1177,6,0.7141334408081224,269,2,1,2.0751138064919608,4000,False,False,False,True,False,False,False,True,True,False,False,1
10661,5,-1.4081993653114504,257,5,0,-0.3315819347367656,1128,False,False,True,False,False,False,True,False,False,False,True,1
552,3,1.4215777095146467,233,3,1,2.3836645425469256,3519,False,False,False,False,True,True,False,False,False,False,True,1
745,2,0.7141334408081224,280,4,1,2.1368239537029536,1463,False,False,False,True,False,False,False,True,False,True,False,1
3299,5,0.7141334408081224,243,3,1,-0.5784225235807375,4420,False,False,True,False,False,True,False,False,False,False,True,1
6798,4,0.7141334408081224,250,3,1,-0.20816164031477966,4505,False,False,False,False,True,False,False,True,False,True,False,0
3498,3,0.7141334408081224,204,2,0,-0.20816164031477966,5844,False,False,False,False,True,False,False,True,False,True,False,1
